,natural gas,petroleum,other,solar,hydro
20180923T03Z,4513,0,133,0,15
20180923T02Z,5044,0,129,0,16
20180923T01Z,5561,0,111,0,15
20180923T00Z,5852,0,111,0,15
20180922T23Z,6247,0,110,0,15
20180922T22Z,6754,0,110,0,25
20180922T21Z,6935,0,109,0,16
20180922T20Z,6839,0,107,0,16
20180922T19Z,6689,0,109,0,16
20180922T18Z,6405,0,106,0,16
20180922T17Z,5876,0,107,0,16
20180922T16Z,5427,0,110,0,16
20180922T15Z,4930,0,109,0,16
20180922T14Z,4235,0,108,0,17
20180922T13Z,3926,0,108,0,15
20180922T12Z,3460,0,112,0,16
20180922T11Z,3541,0,113,0,15
20180922T10Z,3484,0,113,0,16
20180922T09Z,3460,0,112,0,15
20180922T08Z,3527,0,113,0,16
20180922T07Z,3699,0,112,0,16
20180922T06Z,3913,0,110,0,15
20180922T05Z,4031,0,114,0,16
20180922T04Z,4263,0,112,0,16
20180922T03Z,4625,0,111,0,16
20180922T02Z,5057,0,130,0,15
20180922T01Z,5454,0,136,0,16
20180922T00Z,5670,0,134,0,15
20180921T23Z,6012,0,133,0,15
20180921T22Z,6480,0,132,0,28
20180921T21Z,6584,0,135,0,19
20180921T20Z,6757,0,128,0,18
20180921T19Z,6831,0,128,0,17
20180921T18Z,6542,0,127,0,18
20180921T17Z,6204,0,130,0,17
20180921T16Z,5754,0,131,0,18
20180921T15Z,5280,0,127,3,12
20180921T14Z,4678,0,122,1,15
20180921T13Z,4514,0,106,1,17
20180921T12Z,4423,0,102,0,18
20180921T11Z,4150,0,104,0,18
20180921T10Z,3715,0,102,0,20
20180921T09Z,3526,0,99,0,19
20180921T08Z,3553,0,98,0,19
20180921T07Z,3656,0,105,0,19
20180921T06Z,3882,0,103,0,20
20180921T05Z,4080,0,101,0,19
20180921T04Z,4475,0,103,0,20
20180921T03Z,5106,18,116,0,19
20180921T02Z,5799,6,118,0,19
20180921T01Z,6357,31,116,0,18
20180921T00Z,6776,43,119,0,16
20180920T23Z,7066,43,115,0,17
20180920T22Z,7527,42,120,0,24
20180920T21Z,7802,41,118,1,18
20180920T20Z,7844,8,118,3,18
20180920T19Z,7785,0,116,3,18
20180920T18Z,7652,0,115,4,19
20180920T17Z,7354,23,114,3,19
20180920T16Z,6707,3,120,3,18
20180920T15Z,6059,0,118,3,19
20180920T14Z,5397,0,110,1,18
20180920T13Z,5029,0,111,1,18
20180920T12Z,4741,0,106,0,17
20180920T11Z,4490,0,101,0,18
20180920T10Z,4070,0,103,0,18
20180920T09Z,3894,0,102,0,17
20180920T08Z,3968,0,105,0,18
20180920T07Z,4088,0,101,0,17
20180920T06Z,4291,0,103,0,18
20180920T05Z,4505,0,102,0,18
20180920T04Z,4885,0,107,0,16
20180920T03Z,5462,0,111,0,17
20180920T02Z,6155,0,113,0,16
20180920T01Z,6639,0,117,0,16
20180920T00Z,6885,0,115,0,15
20180919T23Z,7191,0,100,0,15
20180919T22Z,7773,23,86,1,28
20180919T21Z,7961,194,80,1,17
20180919T20Z,8107,144,78,3,16
20180919T19Z,7996,3,79,2,18
20180919T18Z,7702,0,82,2,19
20180919T17Z,7203,0,80,4,20
20180919T16Z,6518,0,87,3,20
20180919T15Z,5931,0,82,2,20
20180919T14Z,5242,0,82,2,22
20180919T13Z,4782,0,87,1,22
20180919T12Z,4488,0,88,0,21
20180919T11Z,4263,0,83,0,22
20180919T10Z,3851,0,84,0,22
20180919T09Z,3693,0,87,0,22
20180919T08Z,3737,0,82,0,22
20180919T07Z,3924,0,83,0,22
20180919T06Z,4138,0,83,0,22
20180919T05Z,4329,0,83,0,22
20180919T04Z,4719,0,86,0,22
20180919T03Z,5314,0,97,0,22
20180919T02Z,6007,0,119,0,21
20180919T01Z,6731,0,120,0,22
20180919T00Z,7102,0,115,0,22
20180918T23Z,7573,0,113,0,23
20180918T22Z,7944,0,121,2,36
20180918T21Z,8169,0,138,2,22
20180918T20Z,7951,0,138,3,22
20180918T19Z,7598,0,139,4,21
20180918T18Z,7499,0,135,3,22
20180918T17Z,7130,0,141,3,21
20180918T16Z,6479,0,140,3,22
20180918T15Z,5910,0,138,3,22
20180918T14Z,5242,0,144,1,22
20180918T13Z,4910,0,142,1,22
20180918T12Z,4691,0,145,0,21
20180918T11Z,4429,0,142,0,21
20180918T10Z,4133,0,136,0,20
20180918T09Z,3955,0,126,0,21
20180918T08Z,4030,0,128,0,21
20180918T07Z,4227,0,123,0,20
20180918T06Z,4484,0,123,0,20
20180918T05Z,4610,0,122,0,20
20180918T04Z,4899,0,125,0,20
20180918T03Z,5411,0,134,0,20
20180918T02Z,6164,0,121,0,19
20180918T01Z,6832,0,108,0,21
20180918T00Z,7230,0,108,0,23
20180917T23Z,7721,0,102,0,23
20180917T22Z,8005,0,104,2,38
20180917T21Z,8124,0,105,1,22
20180917T20Z,8068,0,120,2,23
20180917T19Z,7873,0,138,4,23
20180917T18Z,7583,0,136,2,23
20180917T17Z,7069,0,134,3,22
20180917T16Z,6383,0,130,3,22
20180917T15Z,5859,0,144,2,23
20180917T14Z,5242,0,136,2,22
20180917T13Z,4837,0,127,0,23
20180917T12Z,4695,0,135,0,22
20180917T11Z,4439,0,136,0,23
20180917T10Z,4116,0,132,0,22
20180917T09Z,3905,0,125,0,22
20180917T08Z,3902,0,121,0,23
20180917T07Z,4056,0,123,0,22
20180917T06Z,4284,0,119,0,22
20180917T05Z,4393,0,111,0,22
20180917T04Z,4672,0,100,0,23
20180917T03Z,5141,0,108,0,22
20180917T02Z,5831,0,120,0,22
20180917T01Z,6310,0,126,0,21
20180917T00Z,6582,0,128,0,22
20180916T23Z,7057,0,132,1,23
20180916T22Z,7564,0,142,1,36
20180916T21Z,7784,0,140,3,23
20180916T20Z,7793,0,142,3,23
20180916T19Z,7617,0,132,3,23
20180916T18Z,7335,0,108,3,22
20180916T17Z,6846,0,129,3,22
20180916T16Z,6232,0,117,3,22
20180916T15Z,5801,0,103,2,22
20180916T14Z,5133,0,102,2,22
20180916T13Z,4564,0,109,0,22
20180916T12Z,4190,0,104,0,22
20180916T11Z,4026,0,98,0,24
20180916T10Z,4042,0,96,0,23
20180916T09Z,4070,0,95,0,25
20180916T08Z,4164,0,92,0,24
20180916T07Z,4345,0,91,0,25
20180916T06Z,4596,0,95,0,24
20180916T05Z,4754,0,91,0,25
20180916T04Z,5017,0,93,0,24
20180916T03Z,5352,0,93,0,24
20180916T02Z,5903,0,94,0,25
20180916T01Z,6364,0,95,0,25
20180916T00Z,6622,0,92,0,24
20180915T23Z,7017,0,93,1,25
20180915T22Z,7467,0,92,1,36
20180915T21Z,7622,0,88,2,24
20180915T20Z,7544,0,91,2,23
20180915T19Z,7481,0,91,3,24
20180915T18Z,7326,0,88,3,23
20180915T17Z,7017,0,92,3,23
20180915T16Z,6478,0,93,3,24
20180915T15Z,5960,0,90,2,23
20180915T14Z,5230,0,94,2,24
20180915T13Z,4627,0,95,0,23
20180915T12Z,4237,0,95,0,23
20180915T11Z,4043,0,93,0,24
20180915T10Z,4024,0,93,0,24
20180915T09Z,4055,0,94,0,23
20180915T08Z,4152,0,93,0,23
20180915T07Z,4300,0,93,0,24
20180915T06Z,4580,0,89,0,23
20180915T05Z,4753,0,99,0,23
20180915T04Z,5059,0,101,0,23
20180915T03Z,5452,0,102,0,23
20180915T02Z,6045,0,101,0,23
20180915T01Z,6506,0,102,0,23
20180915T00Z,6820,0,101,0,22
20180914T23Z,7408,0,102,1,24
20180914T22Z,7812,0,106,1,35
20180914T21Z,7937,0,103,2,24
20180914T20Z,7668,0,100,3,24
20180914T19Z,7402,0,100,3,23
20180914T18Z,7072,0,102,3,24
20180914T17Z,6556,0,103,4,24
20180914T16Z,5951,0,103,3,23
20180914T15Z,5488,0,105,2,23
20180914T14Z,5039,0,108,2,23
20180914T13Z,4717,0,109,1,23
20180914T12Z,4485,0,109,0,23
20180914T11Z,4187,0,111,0,23
20180914T10Z,3816,0,111,0,23
20180914T09Z,3652,0,108,0,23
20180914T08Z,3697,0,105,0,23
20180914T07Z,3850,0,107,0,23
20180914T06Z,4068,0,105,0,23
20180914T05Z,4185,0,106,0,22
20180914T04Z,4425,0,107,0,23
20180914T03Z,4905,0,108,0,23
20180914T02Z,5579,0,110,0,23
20180914T01Z,6079,0,111,0,23
20180914T00Z,6415,0,110,0,22
20180913T23Z,7131,0,107,0,23
20180913T22Z,7696,0,110,1,36
20180913T21Z,7954,0,108,2,24
20180913T20Z,7774,0,107,1,23
20180913T19Z,7533,0,110,1,23
20180913T18Z,7112,0,105,3,23
20180913T17Z,6604,0,105,4,23
20180913T16Z,6017,0,100,2,22
20180913T15Z,5565,0,109,2,23
20180913T14Z,4997,0,108,2,23
20180913T13Z,4672,0,108,1,22
20180913T12Z,4539,0,107,0,23
20180913T11Z,4257,0,104,0,23
20180913T10Z,3953,0,100,0,22
20180913T09Z,3766,0,97,0,23
20180913T08Z,3796,0,97,0,23
20180913T07Z,3907,0,100,0,23
20180913T06Z,4121,0,101,0,22
20180913T05Z,4280,0,101,0,23
20180913T04Z,4527,0,104,0,23
20180913T03Z,5097,0,107,0,22
20180913T02Z,5837,0,107,0,23
20180913T01Z,6414,0,98,0,22
20180913T00Z,6756,0,100,0,23
20180912T23Z,7330,0,100,0,23
20180912T22Z,7621,0,99,1,36
20180912T21Z,7763,0,100,2,22
20180912T20Z,7673,0,100,2,21
20180912T19Z,7477,0,107,3,21
20180912T18Z,7029,0,139,3,20
20180912T17Z,6606,0,140,2,19
20180912T16Z,5962,0,147,1,19
20180912T15Z,5429,0,143,2,19
20180912T14Z,4910,0,149,1,19
20180912T13Z,4679,0,147,0,19
20180912T12Z,4552,0,135,0,19
20180912T11Z,4261,0,137,0,19
20180912T10Z,3910,0,136,0,20
20180912T09Z,3737,0,127,0,19
20180912T08Z,3774,0,128,0,19
20180912T07Z,3903,0,125,0,19
20180912T06Z,4105,0,124,0,20
20180912T05Z,4182,0,122,0,19
20180912T04Z,4448,0,125,0,20
20180912T03Z,4835,0,133,0,19
20180912T02Z,5611,0,141,0,19
20180912T01Z,6193,0,132,0,20
20180912T00Z,6436,0,130,0,20
20180911T23Z,7028,0,135,1,19
20180911T22Z,7249,13,134,0,36
20180911T21Z,7255,68,135,1,20
20180911T20Z,7084,68,137,2,19
20180911T19Z,6874,67,137,1,18
20180911T18Z,6479,80,130,1,19
20180911T17Z,5946,68,131,2,19
20180911T16Z,5368,67,131,2,19
20180911T15Z,4912,69,134,1,18
20180911T14Z,4393,69,128,1,19
20180911T13Z,4324,71,133,1,19
20180911T12Z,4326,35,135,0,19
20180911T11Z,4086,0,134,0,19
20180911T10Z,3732,0,130,0,21
20180911T09Z,3538,0,124,0,19
20180911T08Z,3539,0,120,0,20
20180911T07Z,3627,0,122,0,20
20180911T06Z,3800,0,118,0,20
20180911T05Z,3887,0,117,0,20
20180911T04Z,4123,0,117,0,20
20180911T03Z,4433,0,118,0,20
20180911T02Z,5091,0,123,0,20
20180911T01Z,5684,0,128,0,20
20180911T00Z,5993,0,135,0,19
20180910T23Z,6341,0,135,0,20
20180910T22Z,6623,0,126,1,36
20180910T21Z,6829,0,113,1,21
20180910T20Z,6892,0,103,2,20
20180910T19Z,6776,0,100,2,19
20180910T18Z,6493,0,100,2,20
20180910T17Z,6236,0,100,1,21
20180910T16Z,5894,0,105,2,20
20180910T15Z,5331,0,105,2,21
20180910T14Z,4681,0,106,1,22
20180910T13Z,4476,0,108,0,23
20180910T12Z,4351,0,109,0,23
20180910T11Z,4166,0,109,0,22
20180910T10Z,3737,0,106,0,23
20180910T09Z,3510,0,103,0,23
20180910T08Z,3529,0,100,0,23
20180910T07Z,3641,0,100,0,23
20180910T06Z,3800,0,98,0,23
20180910T05Z,3953,0,100,0,23
20180910T04Z,4076,0,101,0,22
20180910T03Z,4417,0,106,0,23
20180910T02Z,4887,0,106,0,23
20180910T01Z,5211,0,106,0,20
20180910T00Z,5383,0,103,0,19
20180909T23Z,5835,0,105,0,20
20180909T22Z,6282,0,106,1,37
20180909T21Z,6515,0,105,1,24
20180909T20Z,6491,0,108,2,23
20180909T19Z,6268,0,105,2,23
20180909T18Z,5946,0,108,2,23
20180909T17Z,5650,0,104,1,22
20180909T16Z,5236,0,107,2,23
20180909T15Z,4728,0,106,2,23
20180909T14Z,4130,0,107,1,23
20180909T13Z,3787,0,108,0,23
20180909T12Z,3498,0,108,0,23
20180909T11Z,3356,0,106,0,22
20180909T10Z,3233,0,108,0,23
20180909T09Z,3244,0,109,0,23
20180909T08Z,3310,0,105,0,23
20180909T07Z,3459,0,101,0,22
20180909T06Z,3648,0,102,0,22
20180909T05Z,3790,0,104,0,23
20180909T04Z,3853,0,108,0,22
20180909T03Z,4086,0,108,0,21
20180909T02Z,4526,0,106,0,22
20180909T01Z,4862,0,110,0,20
20180909T00Z,5009,0,108,0,22
20180908T23Z,5366,0,104,0,26
20180908T22Z,5807,0,98,0,36
20180908T21Z,6067,0,98,1,26
20180908T20Z,6373,0,97,1,25
20180908T19Z,6506,0,101,2,25
20180908T18Z,6447,0,98,1,25
20180908T17Z,6062,0,97,2,23
20180908T16Z,5508,0,101,1,24
20180908T15Z,4885,0,98,2,24
20180908T14Z,4225,0,98,1,24
20180908T13Z,3844,0,96,0,24
20180908T12Z,3489,0,98,0,23
20180908T11Z,3268,0,98,0,24
20180908T10Z,3215,0,98,0,24
20180908T09Z,3243,0,99,0,24
20180908T08Z,3271,0,97,0,25
20180908T07Z,3387,0,98,0,24
20180908T06Z,3581,0,97,0,24
20180908T05Z,3752,0,96,0,24
20180908T04Z,3933,0,93,0,24
20180908T03Z,4240,0,93,0,25
20180908T02Z,4553,0,97,0,25
20180908T01Z,4765,0,98,0,21
20180908T00Z,4824,0,95,0,21
20180907T23Z,5073,0,91,0,25
20180907T22Z,5467,0,90,1,36
20180907T21Z,5944,0,84,1,26
20180907T20Z,6172,0,84,0,23
20180907T19Z,6221,0,84,1,24
20180907T18Z,6023,0,86,1,23
20180907T17Z,5813,0,91,1,24
20180907T16Z,5450,0,92,1,23
20180907T15Z,4874,0,94,1,24
20180907T14Z,4452,0,90,0,24
20180907T13Z,4386,0,92,0,23
20180907T12Z,4298,0,93,0,24
20180907T11Z,4029,0,97,0,23
20180907T10Z,3596,0,97,0,24
20180907T09Z,3413,0,98,0,24
20180907T08Z,3418,0,96,0,23
20180907T07Z,3549,0,96,0,24
20180907T06Z,3863,0,94,0,23
20180907T05Z,4100,0,94,0,24
20180907T04Z,4331,0,96,0,23
20180907T03Z,4703,0,94,0,23
20180907T02Z,5236,0,94,0,23
20180907T01Z,5808,0,95,0,23
20180907T00Z,5851,0,93,0,25
20180906T23Z,6150,0,96,1,25
20180906T22Z,6530,0,95,1,37
20180906T21Z,6727,0,94,2,25
20180906T20Z,6789,0,93,1,25
20180906T19Z,6874,0,98,1,24
20180906T18Z,6772,0,98,2,23
20180906T17Z,6471,0,97,1,23
20180906T16Z,6013,47,105,2,23
20180906T15Z,5377,3,107,1,23
20180906T14Z,4801,0,109,1,25
20180906T13Z,4550,0,107,0,25
20180906T12Z,4481,0,110,0,24
20180906T11Z,4218,0,112,0,25
20180906T10Z,3793,0,114,0,25
20180906T09Z,3673,0,114,0,25
20180906T08Z,3633,0,109,0,26
20180906T07Z,3836,0,105,0,26
20180906T06Z,4100,0,102,0,26
20180906T05Z,4265,0,109,0,25
20180906T04Z,4497,0,110,0,26
20180906T03Z,4978,0,109,0,25
20180906T02Z,5529,0,111,0,26
20180906T01Z,6053,0,108,0,25
20180906T00Z,6313,0,108,0,25
20180905T23Z,6742,0,107,0,26
20180905T22Z,7166,0,107,1,36
20180905T21Z,7289,0,110,0,26
20180905T20Z,7192,0,108,1,25
20180905T19Z,6895,0,108,1,26
20180905T18Z,6665,0,108,1,24
20180905T17Z,6239,0,111,1,25
20180905T16Z,5782,0,110,1,24
20180905T15Z,5197,0,110,0,25
20180905T14Z,4660,0,108,1,25
20180905T13Z,4536,0,110,0,23
20180905T12Z,4510,0,108,0,23
20180905T11Z,4589,0,111,0,22
20180905T10Z,3862,0,111,0,22
20180905T09Z,3674,0,110,0,22
20180905T08Z,3678,0,109,0,22
20180905T07Z,3780,0,110,0,22
20180905T06Z,3996,0,109,0,22
20180905T05Z,4141,0,112,0,21
20180905T04Z,4381,0,114,0,22
20180905T03Z,4756,0,111,0,20
20180905T02Z,5219,0,110,0,19
20180905T01Z,5510,0,113,0,18
20180905T00Z,5678,0,112,0,18
20180904T23Z,6004,0,106,0,19
20180904T22Z,6329,0,107,1,36
20180904T21Z,6483,0,102,0,36
20180904T20Z,6547,0,99,1,21
20180904T19Z,6547,0,97,1,19
20180904T18Z,6422,0,96,0,21
20180904T17Z,6192,0,97,1,23
20180904T16Z,5833,0,102,1,23
20180904T15Z,5336,0,103,1,25
20180904T14Z,4707,0,105,1,24
20180904T13Z,4443,0,109,0,25
20180904T12Z,4352,0,107,0,25
20180904T11Z,4082,0,105,0,25
20180904T10Z,3609,0,109,0,25
20180904T09Z,3369,0,102,0,25
20180904T08Z,3344,0,103,0,26
20180904T07Z,3365,0,100,0,25
20180904T06Z,3506,0,99,0,25
20180904T05Z,3576,0,100,0,25
20180904T04Z,3547,0,103,0,26
20180904T03Z,3773,0,106,0,25
20180904T02Z,4172,0,107,0,25
20180904T01Z,4302,0,106,0,26
20180904T00Z,4340,0,107,0,25
20180903T23Z,4493,0,107,0,26
20180903T22Z,4604,0,103,0,36
20180903T21Z,4867,0,102,0,26
20180903T20Z,4973,0,106,1,26
20180903T19Z,5291,0,100,0,25
20180903T18Z,5716,0,99,0,25
20180903T17Z,5814,0,101,0,26
20180903T16Z,5460,0,102,1,25
20180903T15Z,4860,0,102,0,25
20180903T14Z,4202,0,105,1,26
20180903T13Z,3872,0,110,0,25
20180903T12Z,3693,0,110,0,26
20180903T11Z,3560,0,109,0,25
20180903T10Z,3470,0,110,0,25
20180903T09Z,3439,0,112,0,26
20180903T08Z,3442,0,111,0,25
20180903T07Z,3575,0,111,0,26
20180903T06Z,3731,0,107,0,25
20180903T05Z,3841,0,110,0,25
20180903T04Z,3834,0,109,0,25
20180903T03Z,4002,0,108,0,26
20180903T02Z,4255,0,109,0,25
20180903T01Z,4221,0,110,0,25
20180903T00Z,4605,0,109,0,26
20180902T23Z,4858,0,104,0,26
20180902T22Z,5190,0,108,0,36
20180902T21Z,5573,0,110,0,27
20180902T20Z,6014,0,105,0,27
20180902T19Z,6352,0,107,1,27
20180902T18Z,6275,0,107,1,28
20180902T17Z,5964,0,107,1,28
20180902T16Z,5493,0,105,0,28
20180902T15Z,5015,0,104,1,28
20180902T14Z,4354,0,104,0,28
20180902T13Z,3960,0,111,1,28
20180902T12Z,3611,0,108,0,28
20180902T11Z,3433,0,106,0,28
20180902T10Z,3408,0,107,0,27
20180902T09Z,3466,0,109,0,29
20180902T08Z,3531,0,105,0,28
20180902T07Z,3693,0,105,0,29
20180902T06Z,3944,0,105,0,28
20180902T05Z,4128,0,104,0,29
20180902T04Z,4262,0,103,0,28
20180902T03Z,4573,0,103,0,29
20180902T02Z,4946,0,102,0,28
20180902T01Z,5454,0,103,0,29
20180902T00Z,5806,0,103,0,29
20180901T23Z,6308,0,104,0,29
20180901T22Z,6688,0,106,0,36
20180901T21Z,8176,0,104,0,30
20180901T20Z,6816,0,102,1,29
20180901T19Z,6752,0,102,0,29
20180901T18Z,6458,0,104,1,29
20180901T17Z,6122,0,103,1,29
20180901T16Z,5545,0,99,1,28
20180901T15Z,5004,0,97,1,27
20180901T14Z,4417,0,102,0,28
20180901T13Z,4044,0,100,0,27
20180901T12Z,3714,0,100,0,27
20180901T11Z,3500,0,94,0,28
20180901T10Z,3460,0,85,0,27
20180901T09Z,3458,0,89,0,28
20180901T08Z,3507,0,95,0,28
20180901T07Z,3684,0,91,0,28
20180901T06Z,3891,0,91,0,28
20180901T05Z,4045,0,96,0,28
20180901T04Z,4227,0,93,0,27
20180901T03Z,4466,0,91,0,28
20180901T02Z,4797,0,86,0,28
20180901T01Z,5221,0,87,0,28
20180901T00Z,5478,0,87,0,28
20180831T23Z,5826,0,93,1,27
20180831T22Z,6359,0,94,0,37
20180831T21Z,6890,0,93,1,28
20180831T20Z,7102,0,93,0,29
20180831T19Z,6925,0,93,1,28
20180831T18Z,6616,0,92,2,29
20180831T17Z,6182,0,92,2,28
20180831T16Z,5659,0,93,4,29
20180831T15Z,5108,0,91,5,28
20180831T14Z,4526,0,94,3,29
20180831T13Z,4242,0,93,0,29
20180831T12Z,4132,0,92,0,28
20180831T11Z,3872,0,97,0,29
20180831T10Z,3608,0,94,0,29
20180831T09Z,3417,0,93,0,29
20180831T08Z,3384,0,90,0,29
20180831T07Z,3458,0,92,0,29
20180831T06Z,3623,0,93,0,29
20180831T05Z,3753,0,91,0,29
20180831T04Z,3908,0,91,0,29
20180831T03Z,4210,0,91,0,28
20180831T02Z,4588,0,94,0,29
20180831T01Z,4920,0,87,0,29
20180831T00Z,4896,0,84,0,29
20180830T23Z,4953,0,85,0,29
20180830T22Z,5083,0,85,1,37
20180830T21Z,5166,0,94,3,29
20180830T20Z,5240,12,94,4,29
20180830T19Z,5294,8,89,5,29
20180830T18Z,5488,0,91,5,29
20180830T17Z,5408,0,94,6,29
20180830T16Z,5185,0,93,5,30
20180830T15Z,4681,0,93,3,29
20180830T14Z,4206,0,98,2,29
20180830T13Z,4134,0,97,0,29
20180830T12Z,4088,0,95,0,29
20180830T11Z,3814,0,96,0,30
20180830T10Z,3398,0,97,0,29
20180830T09Z,3150,0,97,0,28
20180830T08Z,3128,0,96,0,28
20180830T07Z,3211,0,100,0,28
20180830T06Z,3341,0,95,0,28
20180830T05Z,3418,0,96,0,28
20180830T04Z,3525,0,94,0,27
20180830T03Z,3765,0,98,0,28
20180830T02Z,4167,0,97,0,28
20180830T01Z,4479,0,95,0,28
20180830T00Z,4716,0,97,0,28
20180829T23Z,4929,0,102,0,29
20180829T22Z,5114,0,99,0,37
20180829T21Z,5405,0,89,1,29
20180829T20Z,5761,0,90,0,29
20180829T19Z,5960,0,91,0,29
20180829T18Z,5903,0,90,3,29
20180829T17Z,5848,0,74,4,29
20180829T16Z,5455,0,74,5,29
20180829T15Z,4900,0,77,2,30
20180829T14Z,4209,0,84,1,32
20180829T13Z,4198,0,85,1,32
20180829T12Z,4232,0,91,0,32
20180829T11Z,3980,0,98,0,32
20180829T10Z,3546,0,100,0,32
20180829T09Z,3303,0,101,0,32
20180829T08Z,3264,0,105,0,32
20180829T07Z,3343,0,105,0,31
20180829T06Z,3494,0,102,0,32
20180829T05Z,3610,0,103,0,32
20180829T04Z,3889,0,103,0,31
20180829T03Z,4278,0,106,0,30
20180829T02Z,4617,0,111,0,31
20180829T01Z,4890,0,109,0,30
20180829T00Z,5008,0,111,0,31
20180828T23Z,5199,0,106,0,30
20180828T22Z,5613,0,104,0,38
20180828T21Z,6231,0,105,2,32
20180828T20Z,6661,0,107,2,32
20180828T19Z,6894,0,103,4,32
20180828T18Z,6789,0,104,5,29
20180828T17Z,6303,0,102,6,33
20180828T16Z,5762,0,103,5,29
20180828T15Z,5242,0,99,4,29
20180828T14Z,4597,0,100,3,32
20180828T13Z,4455,0,88,1,31
20180828T12Z,4483,0,90,0,32
20180828T11Z,4235,0,92,0,32
20180828T10Z,3875,0,92,0,31
20180828T09Z,3655,0,87,0,32
20180828T08Z,3672,0,86,0,31
20180828T07Z,3786,0,89,0,31
20180828T06Z,3999,0,71,0,32
20180828T05Z,4140,0,72,0,31
20180828T04Z,4322,0,70,0,31
20180828T03Z,4749,0,74,0,31
20180828T02Z,5294,0,85,0,31
20180828T01Z,5736,0,83,0,31
20180828T00Z,5963,0,83,0,31
20180827T23Z,6424,0,78,1,31
20180827T22Z,6858,0,62,2,36
20180827T21Z,7026,0,60,3,31
20180827T20Z,7258,0,57,3,30
20180827T19Z,7414,0,57,5,31
20180827T18Z,7247,0,53,5,31
20180827T17Z,6763,0,57,6,30
20180827T16Z,6099,0,61,5,32
20180827T15Z,5431,0,58,5,33
20180827T14Z,4866,0,63,3,34
20180827T13Z,4543,0,63,1,33
20180827T12Z,4414,0,63,0,34
20180827T11Z,4171,0,61,0,34
20180827T10Z,3807,0,63,0,34
20180827T09Z,3588,0,61,0,34
20180827T08Z,3580,0,58,0,34
20180827T07Z,3687,0,55,0,34
20180827T06Z,3891,0,47,0,34
20180827T05Z,4069,0,48,0,34
20180827T04Z,4403,0,50,0,34
20180827T03Z,5017,0,48,0,34
20180827T02Z,5634,0,48,0,34
20180827T01Z,6063,0,49,0,35
20180827T00Z,6414,0,48,0,34
20180826T23Z,6811,0,48,0,34
20180826T22Z,7287,0,48,2,36
20180826T21Z,7484,0,48,3,34
20180826T20Z,7451,0,48,6,35
20180826T19Z,7194,0,47,4,34
20180826T18Z,6853,0,46,4,34
20180826T17Z,6453,0,48,5,35
20180826T16Z,5846,0,49,5,34
20180826T15Z,5206,31,49,4,34
20180826T14Z,4495,3,47,1,35
20180826T13Z,3831,0,48,1,34
20180826T12Z,3362,0,47,0,34
20180826T11Z,3273,0,49,0,34
20180826T10Z,3231,0,43,0,33
20180826T09Z,3257,0,44,0,35
20180826T08Z,3317,0,40,0,34
20180826T07Z,3442,0,39,0,34
20180826T06Z,3643,0,38,0,35
20180826T05Z,3786,0,40,0,34
20180826T04Z,3934,0,38,0,35
20180826T03Z,4393,0,43,0,35
20180826T02Z,4912,0,50,0,34
20180826T01Z,5206,0,49,0,35
20180826T00Z,5430,0,49,0,35
20180825T23Z,5740,0,48,2,34
20180825T22Z,6271,0,77,2,36
20180825T21Z,6802,0,111,3,35
20180825T20Z,7131,0,107,5,35
20180825T19Z,7194,0,107,4,35
20180825T18Z,6982,0,105,4,35
20180825T17Z,6503,0,109,5,35
20180825T16Z,5980,0,113,3,34
20180825T15Z,5297,0,112,3,35
20180825T14Z,4524,0,109,1,34
20180825T13Z,4056,0,114,1,35
20180825T12Z,3685,0,110,0,34
20180825T11Z,3470,0,109,0,35
20180825T10Z,3386,0,109,0,34
20180825T09Z,3340,0,110,0,35
20180825T08Z,3381,0,111,0,34
20180825T07Z,3513,0,108,0,34
20180825T06Z,3708,0,105,0,34
20180825T05Z,3855,0,108,0,35
20180825T04Z,4008,0,109,0,34
20180825T03Z,4434,0,112,0,34
20180825T02Z,4960,0,111,0,34
20180825T01Z,5256,0,111,0,34
20180825T00Z,5354,0,113,0,34
20180824T23Z,5709,0,110,0,34
20180824T22Z,6115,0,108,0,36
20180824T21Z,6443,0,109,2,35
20180824T20Z,6535,0,111,5,35
20180824T19Z,6620,0,108,5,35
20180824T18Z,6806,0,107,5,36
20180824T17Z,6737,0,109,4,36
20180824T16Z,6360,0,114,4,34
20180824T15Z,5810,0,110,4,13
20180824T14Z,5071,0,110,2,5
20180824T13Z,4685,0,112,1,0
20180824T12Z,4483,0,111,0,0
20180824T11Z,4238,0,111,0,0
20180824T10Z,3841,0,111,0,0
20180824T09Z,3656,0,111,0,0
20180824T08Z,3691,0,111,0,0
20180824T07Z,3813,0,112,0,0
20180824T06Z,3985,0,108,0,0
20180824T05Z,4174,0,107,0,0
20180824T04Z,4625,0,109,0,0
20180824T03Z,5208,0,114,0,0
20180824T02Z,5824,0,111,0,0
20180824T01Z,6241,0,114,0,0
20180824T00Z,6283,0,112,1,0
20180823T23Z,6687,0,109,1,0
20180823T22Z,6904,0,107,2,0
20180823T21Z,7110,0,109,5,0
20180823T20Z,7228,0,95,5,1
20180823T19Z,7228,0,88,8,0
20180823T18Z,7019,0,86,8,0
20180823T17Z,6685,1,85,7,0
20180823T16Z,6199,0,105,7,0
20180823T15Z,5695,0,111,5,0
20180823T14Z,5061,0,111,4,0
20180823T13Z,4771,0,113,1,0
