,coal,natural gas,petroleum,other,solar,hydro
20181007T17-04,354,,,0,10,70
20181007T16-04,349,,,0,10,36
20181007T15-04,248,,,0,11,35
20181007T14-04,185,,,0,11,9
20181007T13-04,137,,,0,10,5
20181007T12-04,120,,,0,11,5
20181007T11-04,119,,,0,10,5
20181007T10-04,116,,,0,9,6
20181007T09-04,117,,,0,9,5
20181007T08-04,119,,,0,8,5
20181007T07-04,118,,,8,0,5
20181007T06-04,118,,,8,0,5
20181007T05-04,118,,,8,0,5
20181007T04-04,119,,,8,0,5
20181007T03-04,119,,,9,0,5
20181007T02-04,118,,,8,0,4
20181007T01-04,133,,,8,0,5
20181007T00-04,216,,,8,0,5
20181006T23-04,330,,,8,0,5
20181006T22-04,367,,,8,0,5
20181006T21-04,367,,,8,0,45
20181006T20-04,366,,,0,8,71
20181006T19-04,366,,,0,9,70
20181006T18-04,368,,,0,8,70
20181006T17-04,367,,,0,9,70
20181006T16-04,367,,,0,10,40
20181006T15-04,366,,,0,9,40
20181006T14-04,317,,,0,10,41
20181006T13-04,261,,,0,10,33
20181006T12-04,247,,,0,11,5
20181006T11-04,219,,,0,10,5
20181006T10-04,144,,,0,9,5
20181006T09-04,132,,,0,9,5
20181006T08-04,126,,,0,8,5
20181006T07-04,126,,,8,0,5
20181006T06-04,124,,,8,0,6
20181006T05-04,126,,,8,0,5
20181006T04-04,124,,,8,0,5
20181006T03-04,142,,,8,0,6
20181006T02-04,233,,,9,0,4
20181006T01-04,369,,,8,0,5
20181006T00-04,372,,,8,0,5
20181005T23-04,372,,,8,0,5
20181005T22-04,373,,,8,0,6
20181005T21-04,374,,,8,0,53
20181005T20-04,373,,,0,8,71
20181005T19-04,373,,,0,9,71
20181005T18-04,376,,,0,9,71
20181005T17-04,374,,,0,9,48
20181005T16-04,371,,,0,10,5
20181005T15-04,370,,,0,10,5
20181005T14-04,354,,,0,11,6
20181005T13-04,333,,,0,11,5
20181005T12-04,210,,,0,11,6
20181005T11-04,143,,,0,10,5
20181005T10-04,118,,,0,10,23
20181005T09-04,118,,,0,8,71
20181005T08-04,119,,,0,8,70
20181005T07-04,120,,,8,0,70
20181005T06-04,99,,,9,0,10
20181005T05-04,98,,,8,0,5
20181005T04-04,97,,,8,0,5
20181005T03-04,99,,,8,0,5
20181005T02-04,99,,,8,0,5
20181005T01-04,118,,,8,0,4
20181005T00-04,167,,,8,0,5
20181004T23-04,228,,,8,0,5
20181004T22-04,324,,,9,0,5
20181004T21-04,353,,,8,0,6
20181004T20-04,367,,,0,8,45
20181004T19-04,368,,,0,8,71
20181004T18-04,369,,,0,9,70
20181004T17-04,369,,,0,10,70
20181004T16-04,369,,,0,10,70
20181004T15-04,365,,,0,11,69
20181004T14-04,368,,,0,10,5
20181004T13-04,365,,,0,10,5
20181004T12-04,343,,,0,11,6
20181004T11-04,220,,,0,10,5
20181004T10-04,121,,,0,10,5
20181004T09-04,105,,,0,8,10
20181004T08-04,106,,,0,9,54
20181004T07-04,105,,,8,0,65
20181004T06-04,106,,,8,0,5
20181004T05-04,107,,,8,0,5
20181004T04-04,105,,,8,0,5
20181004T03-04,105,,,8,0,6
20181004T02-04,106,,,8,0,4
20181004T01-04,105,,,8,0,5
20181004T00-04,108,,,9,0,5
20181003T23-04,149,,,8,0,5
20181003T22-04,279,,,8,0,7
20181003T21-04,352,,,8,0,49
20181003T20-04,359,,,0,8,71
20181003T19-04,368,,,0,8,71
20181003T18-04,369,,,0,9,70
20181003T17-04,368,,,0,9,72
20181003T16-04,367,,,0,10,13
20181003T15-04,367,,,0,10,5
20181003T14-04,352,,,0,10,6
20181003T13-04,269,,,0,11,5
20181003T12-04,203,,,0,11,5
20181003T11-04,169,,,0,10,23
20181003T10-04,138,,,0,9,70
20181003T09-04,138,,,0,9,71
20181003T08-04,136,,,0,8,70
20181003T07-04,108,,,8,0,29
20181003T06-04,106,,,8,0,5
20181003T05-04,106,,,8,0,5
20181003T04-04,106,,,9,0,6
20181003T03-04,107,,,8,0,5
20181003T02-04,104,,,8,0,4
20181003T01-04,107,,,8,0,4
20181003T00-04,106,,,8,0,5
20181002T23-04,140,,,8,0,5
20181002T22-04,292,,,8,0,5
20181002T21-04,362,,,8,0,5
20181002T20-04,364,,,0,9,33
20181002T19-04,363,,,0,8,70
20181002T18-04,362,,,0,8,71
20181002T17-04,356,,,0,9,70
20181002T16-04,302,,,0,9,70
20181002T15-04,238,,,0,10,6
20181002T14-04,232,,,0,11,5
20181002T13-04,180,,,0,11,6
20181002T12-04,120,,,0,11,16
20181002T11-04,115,,,0,10,53
20181002T10-04,110,,,0,9,70
20181002T09-04,106,,,0,9,71
20181002T08-04,108,,,0,8,70
20181002T07-04,98,,,8,0,55
20181002T06-04,98,,,8,0,5
20181002T05-04,98,,,8,0,5
20181002T04-04,97,,,8,0,5
20181002T03-04,98,,,9,0,5
20181002T02-04,100,,,8,0,4
20181002T01-04,104,,,8,0,4
20181002T00-04,102,,,8,0,6
20181001T23-04,124,,,8,0,5
20181001T22-04,255,,,8,0,5
20181001T21-04,320,,,8,0,23
20181001T20-04,353,,,0,8,70
20181001T19-04,363,,,0,9,70
20181001T18-04,367,,,0,8,70
20181001T17-04,365,,,0,9,72
20181001T16-04,365,,,0,11,50
20181001T15-04,365,,,0,10,5
20181001T14-04,300,,,0,10,6
20181001T13-04,243,,,0,10,5
20181001T12-04,208,,,0,11,5
20181001T11-04,130,,,0,10,26
20181001T10-04,116,,,0,9,70
20181001T09-04,116,,,0,9,70
20181001T08-04,116,,,0,8,70
20181001T07-04,111,,,8,0,70
20181001T06-04,110,,,8,0,10
20181001T05-04,111,,,8,0,6
20181001T04-04,111,,,8,0,5
20181001T03-04,112,,,9,0,5
20181001T02-04,112,,,8,0,4
20181001T01-04,114,,,8,0,4
20181001T00-04,121,,,8,0,39
20180930T23-04,211,,,8,0,70
20180930T22-04,321,,,8,0,70
20180930T21-04,365,,,8,0,70
20180930T20-04,365,,,0,8,70
20180930T19-04,366,,,0,9,71
20180930T18-04,360,,,0,8,71
20180930T17-04,316,,,0,9,70
20180930T16-04,248,,,0,9,10
20180930T15-04,247,,,0,8,5
20180930T14-04,149,,,0,9,5
20180930T13-04,125,,,0,9,5
20180930T12-04,104,,,0,10,6
20180930T11-04,106,,,0,9,5
20180930T10-04,104,,,0,8,22
20180930T09-04,104,,,0,9,70
20180930T08-04,104,,,0,8,70
20180930T07-04,105,,,8,0,70
20180930T06-04,104,,,8,0,8
20180930T05-04,105,,,8,0,5
20180930T04-04,107,,,8,0,5
20180930T03-04,112,,,8,0,5
20180930T02-04,117,,,8,0,4
20180930T01-04,118,,,9,0,4
20180930T00-04,114,,,8,0,5
20180929T23-04,118,,,8,0,6
20180929T22-04,173,,,8,0,21
20180929T21-04,201,,,8,0,70
20180929T20-04,249,,,0,8,70
20180929T19-04,333,,,0,8,70
20180929T18-04,354,,,0,9,70
20180929T17-04,350,,,0,10,70
20180929T16-04,272,,,0,9,71
20180929T15-04,237,,,0,11,9
20180929T14-04,224,,,0,11,6
20180929T13-04,119,,,0,11,5
20180929T12-04,112,,,0,11,5
20180929T11-04,113,,,0,10,18
20180929T10-04,113,,,0,9,70
20180929T09-04,112,,,0,8,71
20180929T08-04,113,,,0,8,70
20180929T07-04,114,,,8,0,70
20180929T06-04,111,,,8,0,5
20180929T05-04,113,,,8,0,5
20180929T04-04,117,,,8,0,5
20180929T03-04,116,,,9,0,11
20180929T02-04,113,,,8,0,4
20180929T01-04,117,,,8,0,4
20180929T00-04,183,,,8,0,6
20180928T23-04,292,,,8,0,5
20180928T22-04,371,,,8,0,25
20180928T21-04,373,,,8,0,70
20180928T20-04,371,,,0,8,70
20180928T19-04,375,,,0,9,71
20180928T18-04,373,,,0,9,70
20180928T17-04,371,,,0,10,70
20180928T16-04,326,,,0,10,70
20180928T15-04,173,,,0,11,35
20180928T14-04,159,,,0,10,35
20180928T13-04,158,,,0,11,35
20180928T12-04,157,,,0,10,35
20180928T11-04,156,,,0,10,35
20180928T10-04,158,,,0,8,35
20180928T09-04,157,,,0,9,49
20180928T08-04,136,,,0,8,70
20180928T07-04,105,,,8,0,70
20180928T06-04,103,,,9,0,62
20180928T05-04,104,,,8,0,36
20180928T04-04,102,,,8,0,35
20180928T03-04,102,,,8,0,36
20180928T02-04,104,,,8,0,34
20180928T01-04,103,,,8,0,23
20180928T00-04,106,,,8,0,5
20180927T23-04,164,,,8,0,6
20180927T22-04,249,,,9,0,5
20180927T21-04,259,,,8,0,11
20180927T20-04,256,,,0,8,68
20180927T19-04,248,,,0,8,70
20180927T18-04,249,,,0,9,72
20180927T17-04,298,,,0,9,70
20180927T16-04,326,,,0,8,68
20180927T15-04,350,,,0,9,7
20180927T14-04,329,,,0,9,5
20180927T13-04,302,,,0,9,6
20180927T12-04,259,,,0,9,28
20180927T11-04,240,,,0,8,70
20180927T10-04,240,,,0,8,70
20180927T09-04,261,,,0,9,70
20180927T08-04,255,,,0,8,63
20180927T07-04,127,,,8,0,10
20180927T06-04,108,,,8,0,5
20180927T05-04,109,,,8,0,5
20180927T04-04,106,,,8,0,5
20180927T03-04,107,,,8,0,6
20180927T02-04,116,,,9,0,4
20180927T01-04,173,,,8,0,19
20180927T00-04,313,,,8,0,70
20180926T23-04,372,,,8,0,70
20180926T22-04,371,,,8,0,70
20180926T21-04,374,,,8,0,70
20180926T20-04,372,,,0,8,71
20180926T19-04,375,,,0,9,70
20180926T18-04,372,,,0,8,70
20180926T17-04,371,,,0,8,71
20180926T16-04,369,,,0,9,71
20180926T15-04,370,,,0,9,70
20180926T14-04,369,,,0,9,70
20180926T13-04,358,,,0,9,70
20180926T12-04,298,,,0,9,13
20180926T11-04,291,,,0,10,5
20180926T10-04,249,,,0,9,6
20180926T09-04,234,,,0,9,5
20180926T08-04,207,,,0,8,5
20180926T07-04,119,,,8,0,5
20180926T06-04,101,,,8,0,5
20180926T05-04,101,,,8,0,5
20180926T04-04,101,,,8,0,5
20180926T03-04,103,,,8,0,5
20180926T02-04,101,,,9,0,5
20180926T01-04,102,,,8,0,4
20180925T00-04,99,,,8,0,5
20180924T23-04,115,,,8,0,5
20180924T22-04,209,,,8,0,16
20180924T21-04,307,,,8,0,70
20180924T20-04,289,,,0,8,71
20180924T19-04,281,,,0,9,71
20180924T18-04,278,,,0,8,70
20180924T17-04,228,,,0,9,71
20180924T16-04,257,,,0,9,70
20180924T15-04,284,,,0,9,70
20180924T14-04,276,,,0,9,70
20180924T13-04,276,,,0,9,11
20180924T12-04,275,,,0,9,5
20180924T11-04,271,,,0,10,5
20180924T10-04,273,,,0,9,5
20180924T09-04,253,,,0,9,5
20180924T08-04,226,,,0,8,5
20180924T07-04,138,,,8,0,5
20180924T06-04,109,,,8,0,6
20180924T05-04,110,,,8,0,5
20180924T04-04,108,,,8,0,5
20180924T03-04,110,,,8,0,5
20180924T02-04,109,,,8,0,4
20180924T01-04,109,,,9,0,4
20180924T00-04,109,,,8,0,5
20180923T23-04,125,,,8,0,6
20180923T22-04,197,,,8,0,5
20180923T21-04,261,,,8,0,19
20180923T20-04,240,,,0,8,71
20180923T19-04,226,,,0,8,70
20180923T18-04,226,,,0,9,70
20180923T17-04,198,,,0,9,72
20180923T16-04,149,,,0,10,70
20180923T15-04,150,,,0,9,70
20180923T14-04,149,,,0,10,69
20180923T13-04,153,,,0,10,35
20180923T12-04,115,,,0,11,35
20180923T11-04,103,,,0,10,35
20180923T10-04,101,,,0,9,36
20180923T09-04,102,,,0,9,31
20180923T08-04,100,,,0,8,5
20180923T07-04,103,,,8,0,5
20180923T06-04,104,,,8,0,5
20180923T05-04,101,,,8,0,5
20180923T04-04,104,,,9,0,5
20180923T03-04,102,,,8,0,6
20180923T02-04,105,,,8,0,4
20180923T01-04,106,,,8,0,4
20180923T00-04,111,,,8,0,5
20180922T23-04,177,,,8,0,5
20180922T22-04,294,,,8,0,5
20180922T21-04,351,,,8,0,7
20180922T20-04,366,,,0,9,53
20180922T19-04,368,,,0,8,70
20180922T18-04,366,,,0,9,70
20180922T17-04,363,,,0,10,70
20180922T16-04,363,,,0,9,70
20180922T15-04,360,,,0,11,70
20180922T14-04,313,,,0,10,72
20180922T13-04,185,,,0,11,70
20180922T12-04,110,,,0,11,55
20180922T11-04,106,,,0,10,35
20180922T10-04,107,,,0,10,35
20180922T09-04,104,,,0,9,29
20180922T08-04,107,,,0,8,5
20180922T07-04,106,,,8,0,5
20180922T06-04,107,,,8,0,5
20180922T05-04,105,,,8,0,6
20180922T04-04,106,,,8,0,5
20180922T03-04,107,,,9,0,6
20180922T02-04,105,,,8,0,4
20180922T01-04,107,,,8,0,4
20180922T00-04,106,,,8,0,6
20180921T23-04,106,,,8,0,5
20180921T22-04,115,,,8,0,20
20180921T21-04,214,,,8,0,71
20180921T20-04,290,,,0,8,70
20180921T19-04,370,,,0,9,72
20180921T18-04,368,,,0,9,70
20180921T17-04,370,,,0,10,71
20180921T16-04,367,,,0,11,71
20180921T15-04,330,,,0,10,70
20180921T14-04,317,,,0,11,72
20180921T13-04,318,,,0,12,58
20180921T12-04,199,,,0,10,5
20180921T11-04,120,,,0,11,5
20180921T10-04,102,,,0,9,5
20180921T09-04,100,,,0,9,5
20180921T08-04,100,,,0,8,11
20180921T07-04,103,,,8,0,15
20180921T06-04,101,,,9,0,15
20180921T05-04,101,,,8,0,16
20180921T04-04,102,,,8,0,18
20180921T03-04,101,,,8,0,20
20180921T02-04,102,,,8,0,20
20180921T01-04,102,,,8,0,19
20180921T00-04,148,,,8,0,20
20180920T23-04,310,,,8,0,29
20180920T22-04,367,,,9,0,41
20180920T21-04,367,,,8,0,44
20180920T20-04,370,,,0,8,71
20180920T19-04,367,,,0,8,70
20180920T18-04,367,,,0,9,70
20180920T17-04,367,,,0,9,70
20180920T16-04,367,,,0,10,35
20180920T15-04,364,,,0,11,44
20180920T14-04,365,,,0,10,71
20180920T13-04,334,,,0,11,72
20180920T12-04,321,,,0,11,71
20180920T11-04,315,,,0,10,72
20180920T10-04,227,,,0,9,71
20180920T09-04,161,,,0,9,71
20180920T08-04,107,,,0,8,9
20180920T07-04,103,,,8,0,5
20180920T06-04,103,,,8,0,5
20180920T05-04,105,,,8,0,6
20180920T04-04,102,,,9,0,5
20180920T03-04,104,,,8,0,5
20180920T02-04,103,,,8,0,22
20180920T01-04,103,,,8,0,70
20180920T00-04,191,,,8,0,72
20180919T23-04,300,,,8,0,71
20180919T22-04,360,,,8,0,71
20180919T21-04,368,,,8,0,71
20180919T20-04,369,,,0,9,72
20180919T19-04,368,,,0,8,71
20180919T18-04,370,,,0,9,71
20180919T17-04,367,,,0,11,73
20180919T16-04,369,,,0,10,71
20180919T15-04,362,,,0,11,72
20180919T14-04,325,,,0,10,72
20180919T13-04,244,,,0,11,71
20180919T12-04,235,,,0,11,71
20180919T11-04,235,,,0,10,73
20180919T10-04,236,,,0,9,71
20180919T09-04,220,,,0,9,71
20180919T08-04,131,,,0,8,72
20180919T07-04,104,,,8,0,71
20180919T06-04,103,,,8,0,71
20180919T05-04,104,,,8,0,71
20180919T04-04,102,,,9,0,72
20180919T03-04,104,,,8,0,72
20180919T02-04,102,,,8,0,70
20180919T01-04,102,,,8,0,70
20180919T00-04,102,,,8,0,72
20180918T23-04,101,,,8,0,71
20180918T22-04,168,,,8,0,71
20180918T21-04,311,,,8,0,71
20180918T20-04,366,,,0,9,71
20180918T19-04,367,,,0,8,72
20180918T18-04,368,,,0,9,71
20180918T17-04,367,,,0,10,71
20180918T16-04,370,,,0,9,73
20180918T15-04,369,,,0,11,71
20180918T14-04,362,,,0,10,71
20180918T13-04,236,,,0,9,71
20180918T12-04,156,,,0,10,72
20180918T11-04,123,,,0,9,71
20180918T10-04,101,,,0,8,72
20180918T09-04,100,,,0,9,71
20180918T08-04,101,,,0,8,71
20180918T07-04,100,,,8,0,72
20180918T06-04,101,,,8,0,71
20180918T05-04,100,,,8,0,71
20180918T04-04,101,,,8,0,72
20180918T03-04,101,,,9,0,71
20180918T02-04,102,,,8,0,72
20180918T01-04,100,,,8,0,70
20180918T00-04,106,,,8,0,71
20180917T23-04,199,,,8,0,71
20180917T22-04,358,,,8,0,72
20180917T21-04,373,,,8,0,71
20180917T20-04,373,,,0,8,71
20180917T19-04,371,,,0,9,71
20180917T18-04,374,,,0,9,72
20180917T17-04,372,,,0,10,72
20180917T16-04,370,,,0,9,71
20180917T15-04,325,,,0,9,72
20180917T14-04,239,,,0,10,71
20180917T13-04,148,,,0,10,72
20180917T12-04,108,,,0,9,72
20180917T11-04,107,,,0,10,71
20180917T10-04,104,,,0,9,71
20180917T09-04,98,,,0,9,71
20180917T08-04,100,,,0,8,71
20180917T07-04,100,,,8,0,72
20180917T06-04,99,,,8,0,72
20180917T05-04,99,,,8,0,71
20180917T04-04,98,,,9,0,72
20180917T03-04,100,,,8,0,71
20180917T02-04,100,,,8,0,70
20180917T01-04,99,,,8,0,70
20180917T00-04,100,,,8,0,72
20180916T23-04,99,,,8,0,72
20180916T22-04,100,,,8,0,71
20180916T21-04,100,,,8,0,71
20180916T20-04,103,,,0,9,72
20180916T19-04,103,,,0,8,71
20180916T18-04,102,,,0,8,71
20180916T17-04,101,,,0,9,71
20180916T16-04,104,,,0,8,72
20180916T15-04,105,,,0,9,71
20180916T14-04,106,,,0,9,72
20180916T13-04,110,,,0,8,72
20180916T12-04,111,,,0,9,70
20180916T11-04,111,,,0,9,10
20180916T10-04,111,,,0,8,5
20180916T09-04,110,,,0,9,5
20180916T08-04,113,,,0,8,5
20180916T07-04,110,,,9,0,5
20180916T06-04,111,,,8,0,5
20180916T05-04,111,,,9,0,5
20180916T04-04,111,,,8,0,6
20180916T03-04,110,,,8,0,5
20180916T02-04,113,,,9,0,4
20180916T01-04,109,,,8,0,4
20180916T00-04,112,,,9,0,5
20180915T23-04,110,,,8,0,5
20180915T22-04,163,,,8,0,5
20180915T21-04,182,,,9,0,55
20180915T20-04,190,,,0,8,70
20180915T19-04,180,,,0,9,71
20180915T18-04,159,,,0,8,73
20180915T17-04,145,,,0,9,71
20180915T16-04,130,,,0,9,71
20180915T15-04,115,,,0,9,71
20180915T14-04,118,,,0,9,12
20180915T13-04,115,,,0,10,5
20180915T12-04,112,,,0,9,5
20180915T11-04,108,,,0,9,6
20180915T10-04,105,,,0,9,5
20180915T09-04,106,,,0,8,5
20180915T08-04,103,,,0,9,5
20180915T07-04,106,,,8,0,5
20180915T06-04,106,,,9,0,5
20180915T05-04,107,,,8,0,6
20180915T04-04,117,,,8,0,5
20180915T03-04,165,,,9,0,5
20180915T02-04,173,,,8,0,4
20180915T01-04,174,,,9,0,4
20180915T00-04,172,,,8,0,5
20180914T23-04,173,,,9,0,6
20180914T22-04,172,,,8,0,5
20180914T21-04,169,,,9,0,5
20180914T20-04,151,,,0,8,34
20180914T19-04,151,,,0,9,71
20180914T18-04,165,,,0,9,71
20180914T17-04,187,,,0,10,71
20180914T16-04,185,,,0,10,72
20180914T15-04,187,,,0,11,72
20180914T14-04,185,,,0,11,64
20180914T13-04,165,,,0,11,9
20180914T12-04,133,,,0,11,6
20180914T11-04,106,,,0,11,5
20180914T10-04,96,,,0,10,5
20180914T09-04,97,,,0,9,5
20180914T08-04,98,,,0,8,5
20180914T07-04,97,,,9,0,5
20180914T06-04,97,,,8,0,5
20180914T05-04,99,,,9,0,6
20180914T04-04,102,,,8,0,5
20180914T03-04,135,,,9,0,5
20180914T02-04,148,,,8,0,4
20180914T01-04,148,,,9,0,4
20180914T00-04,179,,,9,0,5
20180913T23-04,193,,,8,0,6
20180913T22-04,191,,,9,0,31
20180913T21-04,193,,,8,0,32
20180913T20-04,198,,,0,9,32
20180913T19-04,207,,,0,9,39
20180913T18-04,217,,,0,9,71
20180913T17-04,218,,,0,10,72
20180913T16-04,217,,,0,11,71
20180913T15-04,215,,,0,10,71
20180913T14-04,175,,,0,10,27
20180913T13-04,134,,,0,11,5
20180913T12-04,120,,,0,10,5
20180913T11-04,118,,,0,11,6
20180913T10-04,118,,,0,10,67
20180913T09-04,113,,,0,9,71
20180913T08-04,113,,,0,8,72
20180913T07-04,113,,,9,0,72
20180913T06-04,101,,,8,0,50
20180913T05-04,101,,,9,0,5
20180913T04-04,99,,,9,0,5
20180913T03-04,99,,,8,0,6
20180913T02-04,98,,,9,0,4
20180913T01-04,102,,,8,0,30
20180913T00-04,131,,,9,0,72
20180912T23-04,266,,,8,0,71
20180912T22-04,366,,,9,0,72
20180912T21-04,370,,,8,0,71
20180912T20-04,370,,,0,9,72
20180912T19-04,367,,,0,9,72
20180912T18-04,368,,,0,9,72
20180912T17-04,337,,,0,9,72
20180912T16-04,225,,,0,10,72
20180912T15-04,166,,,0,11,72
20180912T14-04,139,,,0,11,71
20180912T13-04,108,,,0,10,73
20180912T12-04,105,,,0,11,71
20180912T11-04,108,,,0,11,71
20180912T10-04,106,,,0,10,69
20180912T09-04,106,,,0,9,5
20180912T08-04,117,,,0,8,5
20180912T07-04,115,,,9,0,5
20180912T06-04,116,,,9,0,5
20180912T05-04,117,,,8,0,5
20180912T04-04,120,,,9,0,5
20180912T03-04,124,,,9,0,5
20180912T02-04,125,,,8,0,5
20180912T01-04,118,,,9,0,4
20180912T00-04,168,,,9,0,5
20180911T23-04,289,,,8,0,7
20180911T22-04,307,,,9,0,50
20180911T21-04,323,,,9,0,71
20180911T20-04,343,,,0,8,71
20180911T19-04,337,,,0,9,71
20180911T18-04,310,,,0,10,73
20180911T17-04,354,,,0,9,71
20180911T16-04,316,,,0,9,71
20180911T15-04,242,,,0,10,71
20180911T14-04,232,,,0,11,72
20180911T13-04,127,,,0,10,71
20180911T12-04,102,,,0,11,71
20180911T11-04,102,,,0,10,51
20180911T10-04,101,,,0,9,5
20180911T09-04,101,,,0,9,6
20180911T08-04,102,,,0,9,5
20180911T07-04,102,,,9,0,5
20180911T06-04,102,,,8,0,5
20180911T05-04,102,,,9,0,5
20180911T04-04,102,,,9,0,5
20180911T03-04,102,,,8,0,5
20180911T02-04,103,,,9,0,6
20180911T01-04,101,,,9,0,9
20180911T00-04,103,,,8,0,33
20180910T23-04,94,,,9,0,72
20180910T22-04,92,,,9,0,71
20180910T21-04,93,,,8,0,71
20180910T20-04,94,,,0,9,72
20180910T19-04,92,,,0,9,72
20180910T18-04,113,,,0,8,71
20180910T17-04,122,,,0,9,71
20180910T16-04,123,,,0,10,72
20180910T15-04,121,,,0,9,71
20180910T14-04,113,,,0,10,71
20180910T13-04,109,,,0,10,68
20180910T12-04,108,,,0,11,7
20180910T11-04,111,,,0,10,5
20180910T10-04,141,,,0,10,6
20180910T09-04,206,,,0,9,5
20180910T08-04,207,,,0,8,5
20180910T07-04,200,,,9,0,5
20180910T06-04,156,,,8,0,5
20180910T05-04,106,,,8,0,5
20180910T04-04,104,,,9,0,6
20180910T03-04,106,,,8,0,5
20180910T02-04,106,,,9,0,4
20180910T01-04,106,,,8,0,4
20180910T00-04,106,,,8,0,5
20180909T23-04,150,,,9,0,24
20180909T22-04,203,,,8,0,71
20180909T21-04,201,,,8,0,71
20180909T20-04,144,,,0,9,72
20180909T19-04,133,,,0,8,71
20180909T18-04,134,,,0,9,72
20180909T17-04,133,,,0,10,71
20180909T16-04,133,,,0,11,71
20180909T15-04,134,,,0,10,16
20180909T14-04,133,,,0,12,70
20180909T13-04,133,,,0,11,5
20180909T12-04,109,,,0,11,5
20180909T11-04,104,,,0,10,5
20180909T10-04,104,,,0,10,6
20180909T09-04,107,,,0,9,5
20180909T08-04,105,,,0,9,5
20180909T07-04,106,,,8,0,5
20180909T06-04,105,,,8,0,5
20180909T05-04,105,,,9,0,5
20180909T04-04,105,,,8,0,5
20180909T03-04,104,,,9,0,6
20180909T02-04,106,,,8,0,4
20180909T01-04,122,,,8,0,4
20180909T00-04,236,,,9,0,5
20180908T23-04,313,,,8,0,42
20180908T22-04,317,,,9,0,71
20180908T21-04,316,,,8,0,73
20180908T20-04,318,,,0,8,71
20180908T19-04,364,,,0,9,71
20180908T18-04,348,,,0,10,72
20180908T17-04,262,,,0,9,71
20180908T16-04,240,,,0,10,71
20180908T15-04,227,,,0,10,71
20180908T14-04,197,,,0,9,5
20180908T13-04,146,,,0,10,6
20180908T12-04,140,,,0,11,5
20180908T11-04,114,,,0,11,5
20180908T10-04,112,,,0,10,5
20180908T09-04,106,,,0,9,5
20180908T08-04,109,,,0,8,5
20180908T07-04,110,,,9,0,5
20180908T06-04,109,,,8,0,6
20180908T05-04,108,,,8,0,5
20180908T04-04,110,,,9,0,5
20180908T03-04,109,,,8,0,5
20180908T02-04,106,,,8,0,4
20180908T01-04,107,,,9,0,4
20180908T00-04,108,,,8,0,31
20180907T23-04,138,,,9,0,72
20180907T22-04,147,,,8,0,71
20180907T21-04,154,,,8,0,71
20180907T20-04,198,,,0,9,72
20180907T19-04,232,,,0,9,72
20180907T18-04,209,,,0,9,71
20180907T17-04,211,,,0,10,71
20180907T16-04,208,,,0,11,71
20180907T15-04,210,,,0,10,72
20180907T14-04,192,,,0,11,71
20180907T13-04,119,,,0,11,71
20180907T12-04,114,,,0,11,23
20180907T11-04,108,,,0,11,5
20180907T10-04,109,,,0,10,5
20180907T09-04,109,,,0,9,6
20180907T08-04,110,,,0,8,5
20180907T07-04,110,,,9,0,5
20180907T06-04,108,,,8,0,5
20180907T05-04,110,,,8,0,5
20180907T04-04,110,,,9,0,5
20180907T03-04,110,,,8,0,5
20180907T02-04,110,,,9,0,4
20180907T01-04,112,,,8,0,4
20180907T00-04,173,,,8,0,5
20180906T23-04,308,,,9,0,5
20180906T22-04,331,,,8,0,6
20180906T21-04,329,,,9,0,5
20180906T20-04,330,,,0,8,5
20180906T19-04,331,,,0,9,5
20180906T18-04,330,,,0,9,5
20180906T17-04,314,,,0,11,5
20180906T16-04,289,,,0,11,5
20180906T15-04,277,,,0,11,5
20180906T14-04,254,,,0,11,5
20180906T13-04,178,,,0,10,5
20180906T12-04,145,,,0,11,6
20180906T11-04,102,,,0,11,5
20180906T10-04,90,,,0,10,5
20180906T09-04,91,,,0,8,5
20180906T08-04,92,,,0,9,5
20180906T07-04,91,,,8,0,5
20180906T06-04,93,,,9,0,5
20180906T05-04,94,,,8,0,5
20180906T04-04,92,,,8,0,5
20180906T03-04,91,,,9,0,6
20180906T02-04,96,,,8,0,4
20180906T01-04,102,,,9,0,4
20180906T00-04,105,,,8,0,5
20180905T23-04,190,,,8,0,5
20180905T22-04,261,,,9,0,5
20180905T21-04,266,,,8,0,5
20180905T20-04,274,,,0,9,6
20180905T19-04,284,,,0,8,5
20180905T18-04,285,,,0,10,5
20180905T17-04,269,,,0,10,5
20180905T16-04,233,,,0,9,5
20180905T15-04,236,,,0,10,6
20180905T14-04,224,,,0,10,5
20180905T13-04,133,,,0,11,5
20180905T12-04,107,,,0,11,5
20180905T11-04,97,,,0,10,5
20180905T10-04,98,,,0,9,6
20180905T09-04,97,,,0,9,5
20180905T08-04,97,,,0,9,5
20180905T07-04,103,,,8,0,5
20180905T06-04,103,,,9,0,5
20180905T05-04,101,,,8,0,5
20180905T04-04,103,,,8,0,5
20180905T03-04,103,,,9,0,6
20180905T02-04,103,,,8,0,4
20180905T01-04,109,,,9,0,4
20180905T00-04,114,0.0,,8,0,5
20180904T23-04,142,0.0,,8,0,5
20180904T22-04,192,0.0,,9,0,5
20180904T21-04,287,0.0,,8,0,15
20180904T20-04,226,0.0,,0,9,60
20180904T19-04,263,0.0,,0,8,71
20180904T18-04,283,0.0,,0,10,72
20180904T17-04,305,0.0,,0,11,71
20180904T16-04,293,0.0,,0,10,23
20180904T15-04,269,0.0,,0,11,4
20180904T14-04,230,0.0,,0,11,6
20180904T13-04,136,0.0,,0,11,5
20180904T12-04,127,0.0,,0,11,5
